"4/25/2017 11:23:00 PM",-0.00523 0.02552 1.00469 -0.07710 0.06248 0.04321 
"4/25/2017 11:23:00 PM",-0.00914 0.02320 1.00237 -0.02367 -0.04439 0.08138 
"4/25/2017 11:23:00 PM",-0.00743 0.02247 0.99883 0.00687 0.08538 0.06611 
"4/25/2017 11:23:00 PM",-0.00755 0.02394 1.00262 -0.06947 0.00904 0.05848 
"4/25/2017 11:23:00 PM",-0.00804 0.02186 1.00371 -0.04657 0.06248 0.07374 
"4/25/2017 11:23:00 PM",-0.00987 0.01881 1.00518 -0.01603 0.04721 0.06611 
"4/25/2017 11:23:00 PM",-0.00987 0.01795 1.00310 -0.08474 0.00904 0.10428 
"4/25/2017 11:23:00 PM",-0.00572 0.02003 1.00567 -0.03893 0.02431 0.02031 
"4/25/2017 11:23:00 PM",-0.00621 0.02186 1.00445 -0.03130 -0.02912 0.04321 
"4/25/2017 11:23:00 PM",-0.01036 0.02320 1.00286 -0.05420 -0.02149 0.05848 
"4/25/2017 11:23:00 PM",-0.00657 0.02491 1.00506 -0.00840 0.00141 0.02031 
"4/25/2017 11:23:00 PM",-0.01024 0.02442 1.00347 -0.05420 -0.02149 0.05084 
"4/25/2017 11:23:00 PM",-0.00731 0.02332 1.00310 -0.07710 -0.06729 0.03558 
"4/25/2017 11:23:00 PM",-0.00743 0.02259 1.00493 -0.06947 -0.03676 0.11191 
"4/25/2017 11:23:00 PM",-0.00853 0.02064 1.00054 -0.03893 -0.01386 0.08138 
"4/25/2017 11:23:00 PM",-0.00877 0.01942 1.00432 -0.08474 -0.05966 0.01268 
"4/25/2017 11:23:00 PM",-0.00889 0.02015 1.00689 -0.03893 -0.02149 0.03558 
"4/25/2017 11:23:00 PM",-0.01012 0.01747 1.00274 -0.10000 -0.07493 0.02794 
"4/25/2017 11:23:01 PM",-0.01060 0.02174 1.00188 -0.03130 -0.05203 0.05084 
"4/25/2017 11:23:01 PM",-0.00914 0.01930 1.00371 -0.00840 -0.04439 0.07374 
"4/25/2017 11:23:01 PM",-0.00670 0.02101 1.00518 -0.04657 -0.03676 0.12718 
